id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2375686477.0,31.0,3.0,19.0,108.0,57.960000000000015,34.61200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135347.0,65.52,39.57600000000001,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0030754200000000023
2375686561.0,32.0,3.0,20.0,108.0,66.36,39.98400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,325220.0,70.66500000000002,59.43200000000001,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.0012672300000000011
2375686601.0,33.0,3.0,24.0,108.0,70.35000000000001,55.89600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,392742.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375686567.0,45.0,3.0,24.0,251.0,34.65,12.104,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,279531.0,,,,,,,,,,,,23.0,Crysan,,Moreirense,Santa Clara,
2375686611.0,34.0,3.0,24.0,108.0,73.08,58.412000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,392742.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2376598227.0,795.0,3.0,25.0,251.0,35.805,19.788000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Moreirense,Santa Clara,
2375686741.0,46.0,3.0,27.0,251.0,37.17,19.992000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,101748.0,38.535,39.372,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara,-6.527999999999916e-05
2375686745.0,35.0,3.0,29.0,108.0,61.95,43.316,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375686763.0,47.0,3.0,29.0,251.0,38.535,39.57600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 118, 120, 29, 36, 38, 216, 218]",True,279478.0,47.25,30.668000000000003,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara,0.002219519999999999
2375686885.0,36.0,3.0,32.0,108.0,62.79,42.908,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,370018.0,65.31,24.14,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0
2375686911.0,37.0,3.0,33.0,108.0,64.05,23.664000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,318686.0,59.64,30.872,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.002456040000000003
2375687007.0,38.0,3.0,35.0,108.0,59.64,30.872,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,421984.0,58.905,39.372,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0
2375687053.0,39.0,3.0,39.0,108.0,58.905,38.692,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,370018.0,74.02500000000002,31.552,,,,,,,,,,,,True,Moreirense,Santa Clara,0.006956210000000001
2375687117.0,40.0,3.0,40.0,108.0,74.235,31.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'LayOff', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,135347.0,67.2,21.692,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.004500169999999998
2375687209.0,41.0,3.0,43.0,108.0,69.405,17.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,318686.0,75.075,3.6040000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0018699699999999986
2375687311.0,42.0,3.0,46.0,108.0,75.91500000000002,2.72,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,122089.0,68.355,10.812000000000001,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.0025178200000000005
2375687383.0,43.0,3.0,48.0,108.0,67.2,11.22,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,421984.0,57.645,5.984000000000001,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.0039675100000000005
2375687473.0,44.0,3.0,51.0,108.0,57.645,5.984000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,322792.0,40.005,24.344000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.0020442199999999994
2375687591.0,45.0,3.0,53.0,108.0,39.48,24.548,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,121484.0,44.625,45.288,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0
2375687739.0,46.0,3.0,58.0,108.0,55.44,50.456,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'PassEndY', 'Length', 'PassEndX', 'Chipped', 'Zone', 'Angle']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,342769.0,95.55,62.08400000000001,,,,,,,,,,,,True,Moreirense,Santa Clara,0.017994760000000002
2375687759.0,47.0,4.0,3.0,108.0,102.375,63.17200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Cross', 'Zone', 'Length', 'LeftFoot', 'Angle', 'PassEndY', 'StandingSave']","[91, 138, 126, 35, 38, 217, 218]",True,392742.0,100.59,49.57200000000001,,,,,,,,,,,,True,Moreirense,Santa Clara,0.026500049999999997
2375687827.0,48.0,4.0,4.0,251.0,5.88,20.808000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,274646.0,,,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara,
,,4.0,4.0,,5.88,20.808000000000003,,,Carry,,,,,274646.0,5.670000000000002,11.22,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara,-0.0013791799999999998
2375687917.0,49.0,4.0,6.0,251.0,5.670000000000001,11.22,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 94, 95, 215]",True,274646.0,5.670000000000001,0.0,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara,
2375689193.0,49.0,4.0,37.0,108.0,97.33500000000001,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Longball', 'Zone', 'IntentionalAssist', 'Length', 'ShotAssist', 'ThrowIn', 'Angle', 'KeyPass']","[91, 212, 123, 39, 45, 35, 38, 217]",True,318686.0,97.23,41.34400000000001,,,,,,,,,,,,True,Moreirense,Santa Clara,0.21952771999999998
2375689211.0,50.0,4.0,39.0,108.0,97.125,39.78,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BoxCentre', 'OppositeRelatedEvent', 'BlockedY', 'GoalMouthZ', 'GoalMouthY', 'BlockedX', 'Zone', 'IntentionalAssist', 'ThrowinSetPiece', 'Head', 'RelatedEventId', 'LowRight', 'Assisted']","[91, 9, 10, 1, 5, 14]",True,342769.0,,,49.0,318686.0,4.4,45.8,True,99.1,47.7,,,,,,Moreirense,Santa Clara,
2375761361.0,432.0,4.0,40.0,251.0,1.26,34.68,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'StandingSave', 'Collected', 'OppositeRelatedEvent', 'Zone', 'KeeperSaveInTheBox']","[91, 110, 113, 112, 77, 79, 84, 81]",True,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Moreirense,Santa Clara,
2375689129.0,51.0,4.0,40.0,251.0,3.2550000000000003,34.204,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Moreirense,Santa Clara,
2375689371.0,52.0,4.0,43.0,251.0,8.085,23.732,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Longball', 'Zone']","[91, 120, 128, 36, 38, 217, 218]",True,361916.0,85.26,14.008000000000004,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara,0.02065282
2375689433.0,51.0,4.0,48.0,108.0,0.0,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,408374.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375689461.0,52.0,4.0,48.0,108.0,18.480000000000004,52.768,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 94, 95, 215]",True,408374.0,21.945,68.0,,,,,,,,,,,,,Moreirense,Santa Clara,
2375690723.0,54.0,5.0,24.0,251.0,81.79500000000003,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Longball', 'ThrowIn', 'Length', 'Angle']","[91, 212, 36, 37, 217]",True,274646.0,85.575,45.288,,,,,,,,,,17.0,Cristian Tassano,True,Moreirense,Santa Clara,0.0009889000000000009
2375690745.0,54.0,5.0,27.0,108.0,18.795,22.304,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375690821.0,55.0,5.0,32.0,108.0,41.79,17.34,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 120, 29, 36, 37, 216, 218]",True,322792.0,54.285000000000004,28.696000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara,0.004203539999999999
2375690881.0,55.0,5.0,33.0,251.0,49.56,38.964,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,279478.0,,,,,,,,,,,,10.0,Lincoln,,Moreirense,Santa Clara,
2375691005.0,56.0,5.0,36.0,108.0,68.565,19.584000000000003,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,325220.0,57.435,23.936000000000003,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.002495360000000002
2375691049.0,57.0,5.0,37.0,108.0,57.435,23.936000000000003,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,421984.0,40.845,24.276000000000003,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.00416422
2375691085.0,58.0,5.0,39.0,108.0,40.845,24.276000000000003,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,121484.0,45.675000000000004,7.48,,,,,,,,,,,,False,Moreirense,Santa Clara,-0.0002082999999999998
2375691191.0,59.0,5.0,42.0,108.0,45.675000000000004,7.48,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,322792.0,49.14,2.5840000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0
2375691237.0,60.0,5.0,43.0,108.0,49.14,2.5840000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,325220.0,47.67,5.78,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0
2375691271.0,61.0,5.0,47.0,108.0,47.67,5.78,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'Zone', 'Chipped', 'PassEndX', 'StandingSave']","[91, 120, 29, 124, 36, 38, 217, 218]",True,322792.0,73.08,1.2920000000000003,,,,,,,,,,,,True,Moreirense,Santa Clara,0.00873785
2375691297.0,56.0,5.0,48.0,251.0,34.65,66.436,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara,
2375691567.0,63.0,5.0,52.0,108.0,71.08500000000001,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 212, 36, 37, 217]",True,325220.0,79.27500000000002,9.112,,,,,,,,,,,,True,Moreirense,Santa Clara,0.0027939199999999983
2375691577.0,64.0,5.0,54.0,108.0,77.49,10.744000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,135347.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375691633.0,58.0,5.0,54.0,251.0,27.51,57.25600000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']",[64],False,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara,
2375692979.0,66.0,6.0,41.0,108.0,91.875,24.48,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,135347.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375696059.0,78.0,6.0,41.0,251.0,13.125,43.52,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,422200.0,,,,,,,,,,,,98.0,Ricardinho,,Moreirense,Santa Clara,
2375692965.0,65.0,6.0,41.0,108.0,78.22500000000002,5.1000000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'RightFoot', 'Angle', 'PassEndY', 'Cross', 'StandingSave', 'Chipped', 'PassEndX', 'FreekickTaken', 'Length', 'ShotAssist', 'IntentionalAssist', 'KeyPass']","[91, 119, 123, 137, 124, 125, 40, 41, 44, 36, 37, 217, 218]",True,122089.0,93.765,25.228,,,,,,,,,,,,True,Moreirense,Santa Clara,0.033690090000000006
2375693719.0,67.0,6.0,42.0,108.0,93.45,25.840000000000003,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Blocked', 'RelatedEventId', 'LowCentre', 'Zone', 'Assisted', 'IntentionalAssist', 'BlockedX', 'GoalMouthZ', 'Head', 'SetPiece', 'OppositeRelatedEvent', 'BlockedY', 'BoxCentre', 'GoalMouthY']","[91, 10, 1, 5, 11, 14]",True,135347.0,,,65.0,122089.0,19.0,48.2,True,90.4,39.3,,,,,,Moreirense,Santa Clara,
2375763573.0,433.0,6.0,42.0,251.0,11.97,42.16,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Head', 'OutfielderBlock', 'Zone']","[91, 58]",True,422200.0,,,,,,,,,,,,98.0,Ricardinho,,Moreirense,Santa Clara,
2375693017.0,59.0,6.0,44.0,251.0,1.26,33.388000000000005,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Claim,Successful,"['HighClaim', 'Zone']","[91, 93, 104]",True,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Moreirense,Santa Clara,
2375693663.0,60.0,6.0,55.0,251.0,10.920000000000003,32.504,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'KeeperThrow']","[91, 36, 37, 215, 218]",True,361916.0,19.32,42.84,,,,,,,,,,99.0,Marco Pereira,False,Moreirense,Santa Clara,-0.0010497700000000002
,,6.0,55.0,,19.32,42.84,,,Carry,,,,,318502.0,33.81,41.548,,,,,,,,,,3.0,Mikel Villanueva,True,Moreirense,Santa Clara,0.0013107199999999996
2375693709.0,61.0,7.0,5.0,251.0,33.81,41.548,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,318502.0,34.86000000000001,22.032,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara,-0.0002191399999999996
,,7.0,5.0,,34.86000000000001,22.032,,,Carry,,,,,422199.0,34.86000000000001,20.468000000000004,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara,0.0
2375693799.0,62.0,7.0,7.0,251.0,34.86000000000001,20.468000000000004,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,422199.0,44.1,3.3320000000000003,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara,0.00015804999999999986
2375693921.0,63.0,7.0,8.0,251.0,44.1,2.9920000000000004,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,274646.0,29.085,11.356,,,,,,,,,,17.0,Cristian Tassano,False,Moreirense,Santa Clara,-0.0006677699999999998
2375694069.0,64.0,7.0,12.0,251.0,28.455000000000002,12.376000000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,27.195,37.876000000000005,,,,,,,,,,4.0,Kennedy Boateng,False,Moreirense,Santa Clara,-0.0004294100000000016
,,7.0,12.0,,27.195,37.876000000000005,,,Carry,,,,,318502.0,30.240000000000002,47.32800000000001,,,,,,,,,,3.0,Mikel Villanueva,False,Moreirense,Santa Clara,0.0009391300000000016
2375694143.0,65.0,7.0,17.0,251.0,30.240000000000002,47.32800000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,318502.0,83.89500000000002,0.0,,,,,,,,,,3.0,Mikel Villanueva,True,Moreirense,Santa Clara,0.0164585
2375694635.0,69.0,7.0,33.0,108.0,27.195,68.0,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'ThrowIn', 'PassEndY']","[91, 212, 36, 38, 216]",True,392742.0,45.57,64.464,,,,,,,,,,,,False,Moreirense,Santa Clara,0.004034900000000001
2375694659.0,70.0,7.0,34.0,108.0,45.57,64.464,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 118, 120, 29, 36, 38, 216, 218]",True,135347.0,48.300000000000004,56.168000000000006,,,,,,,,,,,,False,Moreirense,Santa Clara,0.0013619600000000006
2375694673.0,67.0,7.0,35.0,251.0,57.12,12.648,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,,25.0,Hidemasa Morita,,Moreirense,Santa Clara,
2375694711.0,68.0,7.0,36.0,251.0,57.12,12.648,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,409279.0,62.265,8.908000000000003,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara,0.0025853399999999985
2375694735.0,69.0,7.0,36.0,251.0,63.735000000000014,9.724000000000002,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,101748.0,65.31,24.276000000000003,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara,0.0006478500000000019
,,7.0,36.0,,62.265,8.908000000000003,,,Carry,,,,,101748.0,63.735000000000014,9.724000000000002,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara,0.0
2375694839.0,70.0,7.0,38.0,251.0,65.31,24.276000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279478.0,72.03,24.14,,,,,,,,,,10.0,Lincoln,False,Moreirense,Santa Clara,0.004771079999999997
,,7.0,38.0,,72.03,24.14,,,Carry,,,,,279531.0,75.495,21.42,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara,0.0
2375694865.0,71.0,7.0,40.0,251.0,75.495,21.42,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 54]",True,279531.0,,,,,,,,,,,,23.0,Crysan,,Moreirense,Santa Clara,
2375694847.0,71.0,7.0,40.0,108.0,29.505000000000003,46.580000000000005,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,342769.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375694927.0,72.0,7.0,42.0,251.0,79.27500000000002,20.672000000000004,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279531.0,92.08500000000001,11.56,,,,,,,,,,23.0,Crysan,False,Moreirense,Santa Clara,0.012117899999999997
,,7.0,42.0,,92.08500000000001,11.56,,,Carry,,,,,351562.0,95.865,11.22,,,,,,,,,,77.0,Rui Costa,False,Moreirense,Santa Clara,0.0
2375764935.0,399.0,7.0,44.0,108.0,10.815,54.53600000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,121484.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
2375694957.0,73.0,7.0,44.0,251.0,95.865,11.22,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'Length', 'Angle', 'RightFoot', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 137, 126, 37, 217, 218]",True,351562.0,95.865,14.212000000000003,,,,,,,,,,77.0,Rui Costa,False,Moreirense,Santa Clara,0.0
2375765109.0,400.0,7.0,45.0,108.0,8.925,45.696000000000005,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,342769.0,15.855,39.304,,,,,,,,,,,,,Moreirense,Santa Clara,
2375695145.0,72.0,7.0,46.0,108.0,16.17,39.712,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 94, 95, 216]",True,421984.0,48.615,35.292,,,,,,,,,,,,,Moreirense,Santa Clara,
2375695201.0,74.0,7.0,49.0,251.0,54.6,33.592,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'HeadPass', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,318502.0,70.455,25.568,,,,,,,,,,3.0,Mikel Villanueva,True,Moreirense,Santa Clara,0.0030754200000000023
2375695217.0,75.0,7.0,51.0,251.0,70.455,25.568,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Angle', 'Longball', 'PassEndY', 'Length', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,101748.0,83.685,43.860000000000014,,,,,,,,,,8.0,Anderson Carvalho,True,Moreirense,Santa Clara,0.004700530000000001
2375695155.0,73.0,7.0,53.0,108.0,27.72,23.052,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara,
